0	1
written	2.0
jeez	1.0
pee	1.0
hide	2.0
skanky	1.0
któw	1.0
international	2.0
jurassic	1.0
professional	2.0
stupididty	1.0
confused	15.0
faulty	1.0
unrealistic	1.0
🐬	1.0
wizard	1.0
hap	1.0
beyond	3.0
offer	1.0
prove	9.0
whut	1.0
scale	1.0
get	436.0
studio	1.0
ash	1.0
gorgeous	1.0
goodbye	11.0
include	1.0
science	14.0
mention	3.0
chatting	28.0
stand	5.0
lasagna	1.0
jawb	1.0
accept	7.0
pull	2.0
directly	3.0
ikr	4.0
nerds	3.0
need	117.0
hold	3.0
sips	1.0
inhate	1.0
sisters	1.0
reasons	7.0
undrstnd	1.0
dominos	1.0
driving	1.0
grammatical	1.0
slept	1.0
logic	4.0
invited	1.0
mutual	5.0
chosen	1.0
blame	3.0
bbye	3.0
apple	2.0
congratulations	1.0
email	1.0
virtue	1.0
50	3.0
sol	1.0
viju	1.0
answrr	1.0
programmer	5.0
tjhell	1.0
offfffffff	1.0
reasoning	1.0
probably	16.0
pagal	1.0
dunno	7.0
actors	2.0
hater	2.0
usually	5.0
onwards	3.0
jb	1.0
cats	11.0
given	5.0
asking	64.0
carry	2.0
dime	2.0
plain	3.0
deep	4.0
restaurant	1.0
oh	199.0
hug	3.0
claiming	2.0
janeman	1.0
fix	8.0
donkey	1.0
lover	1.0
ask	91.0
disgusting	9.0
follow	5.0
alrays	1.0
49	1.0
rain	4.0
intention	2.0
egg	4.0
oof	1.0
aged	1.0
marketed	1.0
thts	4.0
research	1.0
act	5.0
n0w	1.0
spend	4.0
preeti	1.0
paranoid	1.0
happened	35.0
previously	1.0
or	244.0
secret	7.0
it	1131.0
oow	2.0
updating	1.0
creations	1.0
sour	1.0
regret	2.0
gee	1.0
relate	1.0
doodle	1.0
passion	1.0
wonderful	1.0
shiting	1.0
channel	2.0
accident	1.0
mental	3.0
photodon	2.0
chingari	1.0
vakil	1.0
becoz	6.0
17	3.0
ahh	9.0
spoked	1.0
basterd	1.0
luhhhhhhh	1.0
ugliest	1.0
wbu	1.0
neighbors	1.0
shoes	1.0
musk	1.0
expectations	1.0
officially	1.0
repeat	3.0
malayalam	1.0
ip	1.0
sticks	1.0
free	4.0
popular	2.0
200	1.0
ua	1.0
henry	1.0
getting	84.0
motivation	3.0
efficient	1.0
become	6.0
nice	43.0
forgive	4.0
guess	35.0
weirdly	1.0
sand	2.0
wellbut	1.0
accordingly	1.0
m	40.0
looser	1.0
loud	92.0
ditch	1.0
rabies	1.0
uff	6.0
nervous	1.0
silly	22.0
bliss	2.0
loooossst	1.0
howz	1.0
youtube	1.0
stop	207.0
messenger	5.0
particularly	1.0
possible	4.0
spelling	2.0
euro	1.0
tomorrow	15.0
seriousness	1.0
jst	6.0
frm	3.0
captain	1.0
daughters	2.0
triumph	1.0
kinds	2.0
things	54.0
celebrate	4.0
tab	1.0
responds	1.0
mee	8.0
conversions	1.0
solution	2.0
tense	1.0
ashes	1.0
fuck	523.0
knights	1.0
judging	6.0
abusive	1.0
close	9.0
ageing	1.0
󾌹	1.0
harry	1.0
_	4.0
winking	9.0
premiere	1.0
ex	3.0
haunt	3.0
itbhere	1.0
friendzone	2.0
options	4.0
gone	21.0
opt	2.0
angel	1.0
memes	1.0
pill	1.0
firework	1.0
couples	2.0
database	3.0
place	12.0
chats	1.0
display	3.0
copl	1.0
tlike	1.0
zoning	3.0
afternoon	1.0
implications	1.0
meaningless	4.0
flim	1.0
medication	1.0
kingdom	1.0
panipat	1.0
dancer	2.0
scolding	2.0
appologize	1.0
gladly	1.0
straightforward	1.0
weekends	3.0
not	3483.0
tap	1.0
resume	1.0
disrespectful	1.0
weird	15.0
moral	1.0
acha	1.0
cos	4.0
doctor	8.0
honestly	4.0
checked	2.0
inner	3.0
stark	1.0
cacter	1.0
fire	2.0
slaps	2.0
price	3.0
candy	2.0
immortal	1.0
punish	1.0
04	1.0
automatically	2.0
sucking	2.0
conserving	1.0
glad	13.0
;p	2.0
bitcg	1.0
ugh	12.0
aerobics	1.0
idot	1.0
6	13.0
boyn	1.0
tamizh	1.0
06	1.0
herpes	1.0
replying	23.0
phonegap	1.0
just	542.0
typeface	1.0
speak	33.0
misterious	1.0
suckssss	1.0
bam	1.0
video	11.0
yaaay	1.0
growing	1.0
bright	3.0
qsts	1.0
may	17.0
seems	9.0
bhuvan	1.0
asshole	14.0
skins	3.0
blocking	12.0
mccartney	1.0
ignorance	3.0
helo	1.0
personality	1.0
trru	1.0
former	2.0
dy	2.0
poo	2.0
kissing	15.0
marriage	3.0
worddive	1.0
father	11.0
whtever	1.0
mobile	7.0
warm	1.0
anger	14.0
dump	3.0
phewww	1.0
needn	1.0
wch	1.0
blood	1.0
if	220.0
shutup	9.0
yoni	1.0
assignments	2.0
precious	2.0
him	46.0
rise	1.0
handsy	1.0
funding	1.0
confidence	3.0
nan	1.0
nothin	1.0
clients	3.0
fist	4.0
motherfucker	5.0
wh	2.0
chess	2.0
term	4.0
woah	2.0
veryu	1.0
application	2.0
bludy	1.0
aunty	2.0
mms	1.0
learning	7.0
sensible	1.0
knowww	1.0
blowing	5.0
posted	2.0
possibly	2.0
frowning	12.0
steven	3.0
trust	19.0
watching	5.0
looked	1.0
out	193.0
umder	1.0
find	37.0
hhunnn	1.0
hobby	1.0
became	5.0
haa	5.0
charades	1.0
expecting	2.0
priority	1.0
his	8.0
tumbler	1.0
meanin	3.0
chilll	1.0
stupif	1.0
student	6.0
apologies	1.0
join	7.0
anguished	9.0
essential	1.0
29	1.0
cutting	1.0
mummy	1.0
unless	4.0
hormonal	1.0
willl	1.0
cheaters	4.0
troll	2.0
invent	2.0
meets	1.0
hahha	1.0
thn	7.0
yup	9.0
wedding	1.0
taken	3.0
id	8.0
swimming	1.0
places	2.0
said	149.0
hot	11.0
casual	1.0
has	38.0
tally	1.0
who	231.0
stool	2.0
desperate	2.0
xoxo	1.0
sharing	1.0
somedbody	1.0
cope	1.0
shameless	1.0
luck	11.0
wor	1.0
ing	1.0
iphone	2.0
depressede	1.0
tour	1.0
moka	1.0
bhosdike	1.0
babies	1.0
boyfriend	31.0
bull	3.0
competing	1.0
utterly	1.0
favourite	8.0
hi	18.0
disrespect	2.0
panties	1.0
oofff	1.0
mm	2.0
fd	1.0
👺	1.0
organism	1.0
safe	2.0
wrote	5.0
shittiest	1.0
quote	5.0
attributes	1.0
wiil	1.0
thing	68.0
bullshit	9.0
coming	11.0
youe	1.0
respond	6.0
tolerate	3.0
goals	1.0
wise	4.0
roomate	1.0
obviously	13.0
ignore	23.0
alter	1.0
helpful	4.0
chuth	1.0
_____	1.0
commuting	1.0
prejudistic	1.0
responding	4.0
exceed	1.0
girl	75.0
nambar	1.0
banchod	1.0
8')	1.0
missing	6.0
tired	22.0
orkut	1.0
transit	1.0
ptoject	1.0
gulp	1.0
eat	24.0
shhhh	1.0
ll	7.0
tong	100.0
deactivated	1.0
crore	1.0
gains	1.0
system	7.0
dreamz	1.0
plan	4.0
answering	11.0
measured	1.0
solve	4.0
event	1.0
aggression	1.0
meaning	15.0
yucckkk	1.0
zoozoo	1.0
noob	3.0
assignment	1.0
reflection	1.0
nation	1.0
such	52.0
astronaut	1.0
]	2.0
twice	2.0
underestimate	1.0
jump	4.0
punny	1.0
raising	2.0
net	1.0
dumbasssssee	1.0
quicly	1.0
desperately	1.0
empty	1.0
sd	1.0
proposal	1.0
bless	4.0
acute	2.0
pillow	1.0
problems	6.0
relatively	1.0
watch	22.0
themselves	2.0
viola	1.0
nazi	1.0
parameters	1.0
into	14.0
perfect	11.0
how	321.0
leaving	9.0
unintentionally	1.0
toronto	2.0
hmm	53.0
she	55.0
fave	1.0
peace	2.0
charuta	2.0
doggy	1.0
sleepy	4.0
halo	2.0
malhotra	2.0
flash	1.0
noticed	1.0
conversation	22.0
lake	2.0
♀️	1.0
salad	1.0
size	2.0
ruth	3.0
grown	2.0
lot	31.0
butter	1.0
o	7.0
ferrari	1.0
temper	2.0
irritater	1.0
arw	3.0
feminine	1.0
visit	3.0
scene	1.0
olives	1.0
heart	72.0
khufia	1.0
cht	1.0
laungages	1.0
london	1.0
sajeev	1.0
motorsports	1.0
ugly	47.0
roger	1.0
ham	1.0
cunt	6.0
mam	1.0
bender	1.0
goin	1.0
gents	1.0
argument	2.0
level	3.0
self	20.0
protein	3.0
75	1.0
southy	2.0
actor	4.0
rephrase	1.0
fake	87.0
first	42.0
temperd	1.0
satisfaction	1.0
can	387.0
fear	2.0
situation	1.0
dying	2.0
dipression	1.0
animenl	1.0
fool	41.0
sarcastic	5.0
hero	1.0
interested	42.0
algorit	2.0
differing	1.0
express	1.0
offensive	1.0
ups	3.0
licked	1.0
acknowledge	1.0
interest	4.0
cans	1.0
league	2.0
motivated	1.0
than	69.0
wwe	3.0
doesnt	3.0
🚬	1.0
huh	34.0
hearing	1.0
water	11.0
agree	12.0
leading	1.0
ignored	8.0
optimism	1.0
yor	2.0
choclates	1.0
brushless	1.0
yaara	1.0
gng	1.0
outrunning	1.0
un	1.0
bcouse	1.0
software	15.0
treatment	1.0
intimidating	2.0
generate	1.0
cupboard	1.0
mammoth	1.0
flirty	1.0
literally	9.0
wher	1.0
negative	1.0
ignorence	1.0
beleive	3.0
belieber	1.0
chill	8.0
mentioning	1.0
singer	3.0
lear	1.0
gdxkgasgc	1.0
ignores	1.0
teeth	2.0
pursuing	1.0
below	1.0
gosh	2.0
tress	1.0
ducks	1.0
rachel	2.0
hearts	1.0
socially	1.0
died	2.0
precius	1.0
present	2.0
krk	1.0
/	25.0
goosebumps	1.0
front	4.0
engineer	4.0
sane	1.0
stuufs	1.0
editor	1.0
autocorrect	1.0
kal	1.0
latr	1.0
students	3.0
hsate	1.0
typical	3.0
legally	1.0
asl	1.0
hod	1.0
support	3.0
manga	1.0
nerdyaddy	1.0
equilibrium	1.0
purchase	1.0
couldve	1.0
angst	2.0
‍	4.0
hoes	1.0
🤔	6.0
accurate	1.0
bask	1.0
unsubscribe	1.0
moti	1.0
hey	51.0
dirtynaughty	1.0
contest	2.0
stairs	1.0
pervert	1.0
i	5434.0
shade	1.0
thinking	17.0
drifting	1.0
unisex	1.0
committed	1.0
ahit	1.0
night	24.0
indians	3.0
technology	3.0
same	80.0
dint	2.0
length	1.0
unconditional	1.0
ethics	1.0
appreciate	3.0
bothers	1.0
dramatic	1.0
sky	6.0
hardly	4.0
realstik	1.0
candles	1.0
lazy	10.0
nowhere	2.0
asshle	1.0
hides	1.0
💞	2.0
shallaa	1.0
bit	20.0
depend	1.0
kk	2.0
sundays	1.0
philosopher	1.0
railways	1.0
spoiled	2.0
world	30.0
sorry	166.0
heena	1.0
on	267.0
office	7.0
imma	1.0
terrible	2.0
slipped	1.0
dp	6.0
lift	1.0
body	9.0
err	2.0
byee	4.0
blond	1.0
assistants	1.0
mat	1.0
designed	1.0
woman	13.0
🤥	1.0
joking	7.0
faggot	1.0
use	36.0
ludo	1.0
cared	2.0
askin	2.0
rated	1.0
shurt	1.0
dafaq	3.0
wreck	1.0
single	8.0
dog	17.0
frndzzz	2.0
fuddu	1.0
eatin	1.0
insane	3.0
relationship	11.0
excited	1.0
whre	1.0
funk	2.0
mask	2.0
created	3.0
mentor	2.0
‼	6.0
:$	2.0
riddles	1.0
wrong	90.0
terminator	1.0
dragging	1.0
aim	1.0
queen	2.0
;))	1.0
gender	1.0
colleges	2.0
scared	8.0
among	1.0
mint	1.0
cartoon	2.0
🐞	1.0
actot	1.0
avoiding	2.0
studying	13.0
messaged	2.0
ragged	1.0
whiskey	1.0
tomatoes	2.0
recently	2.0
pensive	7.0
model	1.0
hour	1.0
fuckin	12.0
spread	1.0
stealing	1.0
chics	1.0
stole	1.0
ping	4.0
translated	1.0
other	45.0
chocolate	6.0
fearful	2.0
smiley	3.0
point	20.0
gta	1.0
territory	1.0
consciousness	2.0
amazon	2.0
low	4.0
competition	1.0
champion	1.0
privatize	1.0
taught	2.0
​	2.0
reacting	2.0
excuse	7.0
shattered	1.0
version	1.0
nollywood	1.0
cuisine	1.0
arrogant	7.0
statement	2.0
pleasure	5.0
starts	1.0
pursnal	1.0
voucher	1.0
refused	1.0
chup	3.0
bayyyyyyyyyyy	1.0
offense	1.0
insist	1.0
applicable	1.0
anothr	1.0
familiar	1.0
left	12.0
conform	1.0
fernando	2.0
excel	1.0
werterners	1.0
enough	38.0
cruah	1.0
tooo	3.0
9	5.0
ahead	2.0
dragged	1.0
request	1.0
choke	1.0
halloween	5.0
chetan	1.0
beard	1.0
reached	4.0
lacking	1.0
compatible	1.0
believe	40.0
status	1.0
terms	2.0
were	64.0
sneeze	1.0
miss	12.0
books	8.0
wool	1.0
non	21.0
sleeping	5.0
poems	1.0
inside	6.0
rethinking	1.0
hellow	1.0
69	1.0
anymore	61.0
hugging	1.0
qualification	1.0
:^*	2.0
topa	1.0
keeps	4.0
great	30.0
🐒	1.0
condoms	1.0
unleash	1.0
hospital	1.0
nevermind	3.0
fawad	1.0
five	6.0
sugar	3.0
sink	1.0
sadke	1.0
disappoint	4.0
:'‑(	2.0
schema	1.0
👅	1.0
alot	2.0
goo	2.0
aboit	2.0
bank	1.0
crash	1.0
capital	1.0
upgraded	2.0
provides	1.0
colourful	1.0
much	100.0
boss	8.0
anonymous	1.0
shame	26.0
enjoyed	1.0
rest	2.0
looks	10.0
suggested	1.0
f	14.0
never	162.0
10	5.0
failing	1.0
honest	7.0
extreme	1.0
wassup	2.0
disclose	1.0
chakkha	1.0
¿	5.0
iron	1.0
pieces	1.0
saar	2.0
abusing	1.0
kochi	1.0
user	1.0
race	3.0
ideal	2.0
aaaah	1.0
sunshine	2.0
received	1.0
sexy	2.0
imo	1.0
dancing	3.0
bra	2.0
frequently	1.0
messages	23.0
minimum	1.0
robot	38.0
wealth	1.0
shift	1.0
positive	1.0
soy	1.0
japanese	1.0
que	1.0
pc	1.0
:s	3.0
staying	2.0
insulting	10.0
task	1.0
lack	5.0
prefer	6.0
copied	1.0
block	52.0
abset	1.0
dsturb	1.0
tough	2.0
distributor	1.0
superiority	1.0
shall	6.0
brand	2.0
weekend	3.0
gum	2.0
favorite	7.0
bottom	1.0
swear	5.0
responses	3.0
vid	2.0
easier	1.0
emotions	5.0
acting	7.0
april	1.0
romantically	2.0
gentelmen	1.0
protection	1.0
younif	1.0
fuxk	1.0
stating	1.0
haha	50.0
hungry	4.0
lil	5.0
exists	1.0
attracted	1.0
engaging	1.0
win	4.0
van	1.0
liking	3.0
bsccomputer	1.0
severe	1.0
correlate	1.0
yuuuhhhh	1.0
yummers	2.0
library	1.0
move	13.0
tests	1.0
videos	1.0
diem	1.0
12	2.0
doubt	3.0
eva	2.0
spider	1.0
invites	2.0
folded	2.0
meow	1.0
yus	3.0
servant	1.0
pet	1.0
senior	1.0
getlost	2.0
bunny	1.0
widely	1.0
mount	2.0
stomach	2.0
mad	42.0
annoys	4.0
messes	1.0
years	5.0
outstanding	1.0
greeter	1.0
hyderabad	1.0
form	4.0
daft	4.0
becouse	1.0
😈	4.0
philosophy	3.0
wanted	22.0
cry	17.0
ffs	1.0
wednesday	1.0
cat	104.0
lab	1.0
tryin	1.0
services	1.0
wrkng	1.0
worst	21.0
agreeing	2.0
animation	1.0
wear	3.0
hate	943.0
bye	168.0
letting	4.0
position	1.0
nut	1.0
haunting	1.0
excite	1.0
piss	12.0
rockstar	1.0
select	2.0
e	124.0
translate	2.0
alien	1.0
wisdom	1.0
cut	3.0
lioness	1.0
realistic	4.0
deserves	2.0
nuts	3.0
mixed	1.0
metal	3.0
children	2.0
format	1.0
bsy	1.0
will	430.0
ble	1.0
crush	3.0
dumbass	32.0
consciouness	1.0
smarty	1.0
padayi	1.0
hallucination	1.0
blonde	2.0
facuk	1.0
nutella	1.0
doctorate	1.0
propose	3.0
reduced	1.0
gossip	1.0
signs	1.0
improve	1.0
open	15.0
icloud	1.0
atleast	5.0
rains	1.0
survive	1.0
torturing	1.0
implied	1.0
swes	1.0
programme	3.0
mark	4.0
sell	1.0
clearly	11.0
surgery	2.0
knoe	1.0
advice	7.0
style	2.0
joint	1.0
bad	124.0
th	5.0
putting	3.0
waahh	1.0
news	8.0
question	59.0
have	435.0
enemies	1.0
refuse	1.0
gif	1.0
ch	3.0
subject	5.0
daily	3.0
reaction	7.0
ban	3.0
invitation	2.0
you	7388.0
pops	1.0
yahoo	1.0
misconception	1.0
jok	1.0
bunch	1.0
they	110.0
bored	13.0
class	5.0
damning	1.0
anywhere	5.0
scard	1.0
three	3.0
vacations	1.0
controversial	2.0
hostel	2.0
jelly	1.0
told	43.0
breakup	3.0
quick	3.0
grades	1.0
nimsy	1.0
drum	1.0
goddamn	1.0
haaaa	1.0
responded	4.0
sassy	2.0
equally	2.0
rip	2.0
selflessness	1.0
neva	2.0
pimples	1.0
;_;	2.0
wth	1.0
ghost	1.0
mouth	18.0
false	4.0
mahesh	1.0
rtfully	1.0
bundled	1.0
us	64.0
bear	2.0
emotional	1.0
hindhi	1.0
chem	1.0
attack	1.0
represent	4.0
friend	124.0
nowwww	1.0
shit	56.0
fresh	1.0
apparently	7.0
an	100.0
river	4.0
pant	1.0
season	3.0
freedom	1.0
company	1.0
film	4.0
kids	1.0
certain	1.0
ilove	1.0
search	4.0
public	2.0
discuss	3.0
cold	9.0
thst	1.0
grad	1.0
killed	2.0
once	7.0
angle	2.0
option	4.0
ross	2.0
panjim	1.0
times	16.0
planes	1.0
👪	5.0
aye	1.0
rascal	5.0
lie	24.0
rolling	10.0
ths	2.0
skills	2.0
broad	1.0
typo	3.0
true	24.0
khan	5.0
br	2.0
:'‑)	1.0
starting	5.0
100%	5.0
evil	10.0
💤	3.0
honey	3.0
robos	2.0
chet	1.0
smack	2.0
deeper	1.0
two	11.0
eric	1.0
disclosing	1.0
somehow	1.0
languages	4.0
sexual	1.0
bacon	2.0
racist	2.0
brah	2.0
image	3.0
numb	1.0
diffrent	1.0
irritates	3.0
shrugs	1.0
pike	1.0
destroyed	1.0
network	1.0
cannon	1.0
university	2.0
warn	1.0
that	954.0
ass	37.0
kajol	1.0
🙊	1.0
freindship	1.0
pay	4.0
worried	1.0
perceptive	1.0
violent	1.0
cowardly	1.0
watering	1.0
feb	1.0
your	705.0
amount	5.0
flavour	2.0
🏡	1.0
filmy	1.0
amused	1.0
abut	1.0
pain	10.0
jobless	1.0
identify	1.0
hurts	6.0
long	16.0
apathy	1.0
rage	1.0
days	8.0
unnecessary	3.0
others	8.0
master	1.0
donot	2.0
obey	1.0
probable	1.0
emailed	2.0
upgrade	2.0
wd	1.0
limitations	1.0
each	6.0
whom	11.0
instant	1.0
know	614.0
bai	2.0
holes	1.0
held	1.0
dismantle	1.0
boy	4.0
myself	46.0
jerry	1.0
alone	28.0
whatsoever	1.0
rs	2.0
weather	4.0
messi	1.0
passing	1.0
=(	1.0
anhmote	1.0
home	32.0
lier	13.0
gudn8	1.0
movei	1.0
super	10.0
crowd	1.0
redfort	1.0
speech	2.0
customers	1.0
portal	1.0
tommrow	1.0
wrud	1.0
doctors	1.0
nagger	1.0
date	7.0
similar	2.0
asnwering	1.0
exact	1.0
guinness	1.0
problem	54.0
studes	1.0
follish	1.0
scream	3.0
races	1.0
spell	3.0
working	11.0
rooms	1.0
comes	4.0
👆	4.0
uninstall	2.0
yes	475.0
cookie	2.0
put	9.0
really	217.0
fr	2.0
deal	4.0
insulted	5.0
$10	1.0
networks	2.0
nthin	1.0
wishes	2.0
sets	1.0
some	66.0
sense	51.0
ridicilous	1.0
arrogantly	1.0
exception	1.0
spoiling	1.0
=<	2.0
thi	1.0
thoughts	2.0
rightttt	1.0
characterless	1.0
text	61.0
shaking	1.0
numerical	1.0
cricket	8.0
emai	1.0
intercourse	1.0
(;	1.0
saturday	3.0
criminal	1.0
small	4.0
closing	1.0
den	3.0
coding	1.0
nai	1.0
information	4.0
boys	9.0
lumia	2.0
nearest	2.0
roasting	1.0
textbooks	2.0
my	652.0
imaginary	2.0
fooled	3.0
areeh	1.0
;-;	3.0
yuh	1.0
beera	1.0
art	4.0
cards	1.0
behind	6.0
impress	1.0
defined	1.0
whiskeys	1.0
reactions	1.0
easy	4.0
burn	1.0
reduce	1.0
copy	1.0
pick	2.0
loops	1.0
chocolates	4.0
homeless	3.0
halfway	1.0
data	3.0
basketball	1.0
dummy	2.0
artifical	1.0
ntt	1.0
soup	2.0
mars	2.0
department	1.0
met	5.0
answers	12.0
nigga	1.0
predict	2.0
seem	14.0
drink	7.0
moment	12.0
stake	2.0
pity	1.0
untrue	1.0
pakaoo	1.0
roaming	1.0
robots	4.0
certainly	4.0
facts	5.0
nither	1.0
hh	9.0
sandwich	1.0
uughhhh	1.0
becoming	1.0
daniels	1.0
broken	7.0
pony	3.0
was	275.0
thanos	1.0
hotter	1.0
bffs	2.0
commercial	1.0
listen	22.0
selena	1.0
hue	1.0
tats	1.0
divert	3.0
lunatic	1.0
someday	2.0
offf	1.0
rts	1.0
orphanage	1.0
accusing	1.0
shitty	2.0
naming	1.0
processing	1.0
difficulty	1.0
righ	2.0
dies	1.0
ooo	1.0
hello	21.0
quality	2.0
lesbian	1.0
fruits	1.0
feeling	28.0
posts	2.0
smiles	1.0
wrongly	1.0
hear	21.0
offend	1.0
feels	10.0
eid	1.0
pple	1.0
cutest	2.0
cream	2.0
anybody	2.0
expexted	1.0
cpu	1.0
argh	1.0
uncle	4.0
bothering	2.0
promised	1.0
bose	1.0
tickets	1.0
tou	4.0
sgit	1.0
figuring	1.0
day	67.0
cam	1.0
items	1.0
catching	1.0
nothing	164.0
💁	1.0
sake	3.0
cringe	3.0
craziest	1.0
10000	1.0
nba	1.0
none	11.0
authenticity	1.0
mornon	1.0
dressed	1.0
scaring	1.0
award	1.0
impossible	1.0
sorryyy	1.0
rted	4.0
ride	1.0
unbearable	1.0
demotivated	1.0
spelt	1.0
mistakes	10.0
suffering	3.0
ye	1.0
nokia	3.0
ans	3.0
elaborate	1.0
24	1.0
bud	1.0
^	2.0
bet	1.0
offline	4.0
overing	1.0
calling	20.0
zootopia	1.0
work	37.0
puc	1.0
boribg	1.0
toy	1.0
county	1.0
provide	1.0
khaki	1.0
figures	1.0
!	924.0
before	22.0
dost	1.0
senceles	1.0
fall	3.0
activities	1.0
dark	2.0
<eos>	11012.0
comedy	2.0
nazar	1.0
drums	1.0
counseling	1.0
ahhh	1.0
bustard	1.0
earth	6.0
liars	3.0
site	1.0
charm	1.0
chating	4.0
sach	1.0
away	62.0
team	10.0
math	7.0
re	29.0
intelligent	10.0
base	1.0
wind	1.0
room	4.0
integrated	1.0
think	186.0
sam	1.0
oo	3.0
treasure	1.0
lead	4.0
sed	1.0
disappointing	1.0
kislay	1.0
fish	7.0
poster	1.0
fiance	1.0
bby	1.0
misunderstand	1.0
reprogrammed	1.0
rejections	1.0
consult	1.0
series	6.0
delete	19.0
1am	1.0
cheap	8.0
maar	2.0
desires	1.0
rnda	1.0
rockin	1.0
studies	2.0
bigger	2.0
victory	1.0
47	1.0
dad	4.0
criticize	2.0
rudr	2.0
humor	4.0
slow	3.0
-	98.0
referring	2.0
straight	2.0
exam	10.0
lyfe	1.0
asleep	1.0
core	4.0
yyyy	1.0
🖕	33.0
tips	2.0
sanctimonious	1.0
hollywood	1.0
thinkin	1.0
storms	1.0
quiet	3.0
formual	1.0
apologized	1.0
apologetic	1.0
fixers	1.0
awwww	1.0
females	2.0
proposals	2.0
answer	67.0
hypothetical	1.0
animals	1.0
cuter	1.0
fair	4.0
nerves	1.0
queues	1.0
alvida	3.0
=c	1.0
blocked	16.0
intend	1.0
ai	66.0
ter	1.0
promises	1.0
schooling	1.0
also	1.0
wailant	1.0
objective	1.0
altogether	3.0
business	16.0
happpy	2.0
slots	1.0
europe	1.0
annoying	212.0
meeting	1.0
idea	20.0
naa	4.0
birds	2.0
sea	2.0
singing	4.0
listicle	1.0
rec	1.0
multiplayer	1.0
horror	6.0
1	28.0
breaks	1.0
cock	2.0
mw	1.0
turkish	4.0
fk	1.0
only	108.0
yong	1.0
creatively	1.0
sweety	1.0
remake	1.0
copious	1.0
produce	1.0
posh	1.0
yaaa	2.0
savage	2.0
design	1.0
after	24.0
fan	8.0
ishkwaji	1.0
returned	1.0
weak	2.0
hahahha	2.0
cool	50.0
abviously	1.0
surface	2.0
nothinh	1.0
frankly	1.0
insensitive	1.0
actions	3.0
jumps	1.0
haemorrhage	1.0
opps	2.0
correctly	2.0
alme	1.0
makin	1.0
pictures	5.0
everyone	41.0
leaf	1.0
le	1.0
finished	2.0
<	9.0
chivalry	1.0
worries	1.0
sunday	6.0
headache	2.0
entertained	1.0
buggy	1.0
nasa	1.0
guessed	1.0
irk	1.0
still	62.0
